person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,0,3,40723.0,5,3,3000.0,1,11.97,0.07,4.0,640,0,1
25.0,0,1,58358.0,3,0,3025.0,4,11.25,0.05,4.0,584,1,0
31.0,1,0,82732.0,11,3,3500.0,2,13.22,0.04,5.0,684,1,0
23.0,1,3,66301.0,2,3,20000.0,4,16.7,0.3,4.0,645,0,1
21.0,0,1,56255.0,0,3,5200.0,4,17.27,0.09,3.0,599,0,1
25.0,1,3,121283.0,6,0,8000.0,5,8.0,0.07,2.0,631,1,0
32.0,0,4,76602.0,12,3,14000.0,1,7.11,0.18,5.0,706,1,0
22.0,1,3,67345.0,4,0,13500.0,3,9.67,0.2,2.0,654,0,0
27.0,1,1,85486.0,4,0,8000.0,0,7.66,0.09,10.0,656,1,0
21.0,1,3,54057.0,0,0,7500.0,5,12.92,0.14,4.0,645,0,1
23.0,1,1,51821.0,0,3,4550.0,1,15.23,0.09,4.0,674,1,0
24.0,0,4,27200.0,5,3,6600.0,0,12.68,0.24,4.0,654,0,1
27.0,0,0,58839.0,2,3,4000.0,2,6.03,0.07,6.0,614,0,1
27.0,0,3,72507.0,1,0,6000.0,1,16.13,0.08,6.0,620,0,1
25.0,0,0,98100.0,4,0,10000.0,4,13.86,0.1,6.0,588,1,0
23.0,0,0,90949.0,4,3,7546.0,5,10.35,0.08,3.0,675,1,0
24.0,0,1,87502.0,5,0,6000.0,3,13.49,0.07,2.0,607,1,0
30.0,0,1,69839.0,8,3,1909.0,3,13.39,0.03,8.0,592,0,1
30.0,1,1,81307.0,6,0,2500.0,0,6.39,0.03,7.0,675,1,0
22.0,1,4,37352.0,0,3,10000.0,1,14.35,0.27,3.0,596,0,1
34.0,1,1,40722.0,12,3,8875.0,3,7.66,0.22,7.0,712,0,0
28.0,1,1,65713.0,5,3,2000.0,3,14.42,0.03,7.0,576,0,1
25.0,0,0,47892.0,0,3,8173.0,4,12.39,0.17,2.0,624,0,1
32.0,0,3,48023.0,6,3,7200.0,0,11.21,0.15,5.0,542,0,1
25.0,1,3,16378.0,0,2,3000.0,0,12.87,0.18,4.0,603,0,1
26.0,0,0,65587.0,4,3,10000.0,4,10.67,0.15,4.0,680,0,1
22.0,1,3,86189.0,1,3,1642.0,1,13.29,0.02,3.0,615,0,0
27.0,0,3,69572.0,4,3,4095.0,5,10.44,0.06,4.0,599,0,0
23.0,1,3,35964.0,0,0,11500.0,0,7.9,0.32,4.0,669,1,0
28.0,0,4,48366.0,5,3,4000.0,4,12.61,0.08,10.0,661,0,1
30.0,0,3,95628.0,5,3,4098.0,0,14.69,0.04,9.0,605,0,1
23.0,0,3,25722.0,0,3,7500.0,0,6.91,0.29,4.0,510,0,1
22.0,0,3,72667.0,2,0,7000.0,0,7.14,0.1,3.0,594,1,0
24.0,1,1,34251.0,0,3,8976.0,1,14.29,0.26,4.0,606,0,1
27.0,0,3,41448.0,5,3,10000.0,4,15.37,0.24,5.0,646,0,1
23.0,1,0,53915.0,0,0,2000.0,3,19.13,0.04,3.0,534,0,1
35.0,1,0,119121.0,11,0,15000.0,4,7.88,0.13,5.0,570,1,0
25.0,1,1,94518.0,2,0,8000.0,0,16.0,0.08,2.0,695,0,1
28.0,1,0,150717.0,6,0,5000.0,2,11.99,0.03,9.0,658,0,1
24.0,0,3,36965.0,0,3,12000.0,1,6.91,0.32,3.0,517,0,1
26.0,0,3,114212.0,3,2,2000.0,5,5.42,0.02,2.0,648,1,0
24.0,1,3,99274.0,0,0,20000.0,1,11.16,0.2,3.0,641,1,0
28.0,1,1,34363.0,6,3,4730.0,3,13.33,0.14,5.0,612,0,1
34.0,0,0,56102.0,11,3,18000.0,0,11.01,0.32,9.0,553,0,1
27.0,1,1,156951.0,2,0,5000.0,4,8.63,0.03,5.0,618,1,0
23.0,0,1,63018.0,1,2,10000.0,4,11.14,0.16,2.0,663,0,0
26.0,0,3,83651.0,4,0,15000.0,4,7.49,0.18,3.0,506,1,0
30.0,1,4,60551.0,10,0,4000.0,0,11.77,0.07,7.0,670,1,0
33.0,0,0,30857.0,11,3,8500.0,0,13.43,0.28,6.0,557,0,1
28.0,1,4,35591.0,5,0,5600.0,0,11.01,0.16,5.0,631,0,1
21.0,1,4,18773.0,0,2,3175.0,2,11.54,0.17,3.0,686,0,1
25.0,0,0,38284.0,2,3,12000.0,0,13.79,0.31,4.0,592,0,1
27.0,1,2,62996.0,6,0,10800.0,0,6.91,0.17,8.0,551,1,0
28.0,0,2,51214.0,8,0,10000.0,2,10.75,0.2,6.0,714,0,0
26.0,0,0,76194.0,3,0,11000.0,0,11.01,0.14,3.0,652,0,0
30.0,1,1,77746.0,9,3,16000.0,0,15.7,0.21,5.0,548,0,1
25.0,0,3,58362.0,1,3,3000.0,1,9.32,0.05,4.0,665,0,1
22.0,1,3,95068.0,0,0,11000.0,0,17.99,0.12,3.0,643,0,1
31.0,1,3,18011.0,10,3,1250.0,1,11.01,0.07,8.0,670,0,1
21.0,0,3,22505.0,0,3,5800.0,0,14.72,0.26,4.0,651,0,1
27.0,0,0,55257.0,7,3,7600.0,3,14.59,0.14,7.0,659,0,1
22.0,1,0,60043.0,0,3,7600.0,1,15.62,0.13,4.0,620,0,1
22.0,0,0,66012.0,0,3,7000.0,0,13.61,0.11,4.0,654,1,0
25.0,1,4,42032.0,0,3,4000.0,2,11.01,0.1,2.0,540,0,1
29.0,1,0,41762.0,9,3,10000.0,2,12.56,0.24,6.0,616,0,1
34.0,0,0,44802.0,11,3,6500.0,0,15.65,0.15,10.0,625,0,1
28.0,0,1,80979.0,6,3,9464.0,3,12.21,0.12,8.0,695,0,1
26.0,1,1,40059.0,7,0,10000.0,3,11.01,0.25,4.0,693,0,1
22.0,1,0,23799.0,0,3,1500.0,3,11.01,0.06,3.0,647,0,1
22.0,1,0,79105.0,0,3,8000.0,5,10.59,0.1,2.0,543,1,0
26.0,1,4,41542.0,6,3,3300.0,3,15.65,0.08,4.0,686,0,0
25.0,1,1,133059.0,3,0,5500.0,0,6.62,0.04,2.0,594,1,0
25.0,0,3,97252.0,3,0,10000.0,0,6.51,0.1,4.0,580,1,0
32.0,1,0,81271.0,8,3,15000.0,3,11.01,0.18,5.0,626,0,1
25.0,0,0,91303.0,0,3,17000.0,5,9.32,0.19,4.0,661,1,0
23.0,1,1,80307.0,0,3,7000.0,1,7.66,0.09,3.0,528,1,0
23.0,0,0,79084.0,0,0,16500.0,0,7.49,0.21,4.0,607,1,0
22.0,1,1,38105.0,2,3,10000.0,4,11.01,0.26,4.0,656,0,1
25.0,0,0,34119.0,2,3,3200.0,5,12.21,0.09,2.0,690,0,0
29.0,1,1,92297.0,5,2,8000.0,5,10.74,0.09,10.0,675,0,0
27.0,1,1,52690.0,3,3,3000.0,4,10.99,0.06,7.0,629,0,0
22.0,1,0,27385.0,3,0,7200.0,4,7.14,0.26,2.0,636,0,0
31.0,0,1,59596.0,6,3,8457.0,5,14.18,0.14,9.0,608,0,1
29.0,1,2,109465.0,8,0,12000.0,1,7.17,0.11,8.0,715,0,0
23.0,1,1,36837.0,3,3,3500.0,3,11.49,0.1,2.0,594,0,1
24.0,1,4,62192.0,3,3,20000.0,5,10.38,0.32,3.0,640,0,1
23.0,1,3,39186.0,2,3,10000.0,5,13.11,0.26,4.0,686,0,1
26.0,1,1,35609.0,4,3,5000.0,3,12.99,0.14,2.0,661,0,1
23.0,0,3,73939.0,3,0,10000.0,4,6.99,0.14,2.0,576,0,0
23.0,0,0,51299.0,0,3,8000.0,2,15.58,0.16,2.0,650,0,1
26.0,0,1,32288.0,0,3,2000.0,3,13.04,0.06,5.0,639,0,0
28.0,1,0,162962.0,6,0,5647.0,4,7.26,0.03,5.0,649,1,0
36.0,0,4,76752.0,14,0,6250.0,3,13.49,0.08,12.0,671,0,1
24.0,1,3,67978.0,1,3,14000.0,3,14.96,0.21,4.0,583,0,1
24.0,0,1,106647.0,0,0,4388.0,2,8.64,0.04,4.0,650,0,1
23.0,0,4,22512.0,0,3,4500.0,5,7.49,0.2,4.0,692,0,1
26.0,1,3,109151.0,3,0,13000.0,4,10.59,0.12,3.0,615,1,0
23.0,0,0,61085.0,3,3,10000.0,1,6.17,0.16,4.0,602,1,0
25.0,1,0,62083.0,0,0,7600.0,0,12.23,0.12,3.0,583,1,0
25.0,0,0,108961.0,1,0,6000.0,4,7.86,0.06,3.0,664,0,0
26.0,0,3,44060.0,2,3,7000.0,3,13.98,0.16,2.0,612,0,1
23.0,0,0,79031.0,1,3,15000.0,5,8.94,0.19,3.0,668,1,0
22.0,1,3,22364.0,4,2,3000.0,4,7.9,0.13,4.0,672,0,1
32.0,1,1,96963.0,10,0,15000.0,3,9.65,0.15,10.0,695,0,0
36.0,0,0,83343.0,10,0,7000.0,1,13.48,0.08,11.0,542,0,1
28.0,0,3,80811.0,2,0,12000.0,3,14.11,0.15,6.0,638,0,1
31.0,0,3,94503.0,7,0,5000.0,0,11.01,0.05,7.0,581,0,1
35.0,1,1,88152.0,12,3,15000.0,2,15.57,0.17,8.0,553,0,1
28.0,1,1,30964.0,5,3,8000.0,3,6.91,0.26,6.0,685,0,1
26.0,1,1,51537.0,0,3,10000.0,5,14.7,0.19,4.0,638,0,1
23.0,0,3,60783.0,1,0,9000.0,4,11.14,0.15,2.0,635,1,0
22.0,1,1,104119.0,1,0,18000.0,1,13.48,0.17,2.0,663,0,1
33.0,1,1,150550.0,13,0,8800.0,3,10.59,0.06,7.0,619,1,0
23.0,0,3,65415.0,5,3,6000.0,0,15.62,0.09,4.0,643,0,1
28.0,1,4,133175.0,5,0,12000.0,2,8.47,0.09,5.0,593,1,0
23.0,0,1,41759.0,1,2,3200.0,5,7.14,0.08,3.0,514,1,0
24.0,1,1,61199.0,0,3,5600.0,1,11.09,0.09,4.0,609,1,0
22.0,0,3,65959.0,1,3,3200.0,1,16.49,0.05,3.0,585,0,1
26.0,0,1,77901.0,2,3,3000.0,3,11.01,0.04,4.0,696,1,0
23.0,1,4,71696.0,2,0,21600.0,1,11.89,0.3,2.0,655,1,0
35.0,0,0,82102.0,12,3,16000.0,4,11.58,0.19,5.0,661,0,0
31.0,0,0,51753.0,7,3,12500.0,4,11.11,0.24,5.0,631,1,0
25.0,1,1,35310.0,6,3,8640.0,3,12.83,0.24,3.0,683,0,1
32.0,0,1,26645.0,7,3,1882.0,3,13.19,0.07,8.0,654,1,0
22.0,0,3,91119.0,1,0,8000.0,4,15.99,0.09,4.0,521,0,1
30.0,0,3,41450.0,7,3,2400.0,3,15.57,0.06,5.0,571,0,1
22.0,0,3,47887.0,0,0,7000.0,1,8.94,0.15,3.0,640,0,1
25.0,0,4,79393.0,4,3,6000.0,1,13.06,0.08,3.0,615,1,0
33.0,1,0,44165.0,10,3,12238.0,3,8.95,0.28,8.0,707,0,1
24.0,0,0,107939.0,2,0,12549.0,4,13.56,0.12,4.0,664,0,1
26.0,1,0,119086.0,1,0,8450.0,5,6.99,0.07,2.0,623,1,0
27.0,0,4,58547.0,2,0,9600.0,1,13.61,0.16,4.0,678,0,0
21.0,0,3,11953.0,0,3,2000.0,2,15.99,0.17,3.0,675,0,1
24.0,0,1,96852.0,1,0,6182.0,4,12.77,0.06,3.0,602,0,1
27.0,0,3,35587.0,3,3,9235.0,1,13.38,0.26,4.0,640,0,1
24.0,0,0,14090.0,0,3,3527.0,0,11.78,0.25,3.0,668,0,1
27.0,1,1,59877.0,5,3,3000.0,1,11.71,0.05,8.0,665,0,1
28.0,1,1,78873.0,7,0,9000.0,3,5.99,0.11,5.0,694,0,0
24.0,1,4,157426.0,0,0,15000.0,1,8.94,0.1,4.0,679,0,0
33.0,1,1,18401.0,11,3,2500.0,4,12.24,0.14,6.0,713,0,1
22.0,1,3,36784.0,0,3,9375.0,4,11.71,0.25,2.0,541,0,1
23.0,1,4,37363.0,0,3,1450.0,4,15.58,0.04,4.0,609,0,1
24.0,1,1,67093.0,5,3,10000.0,0,8.94,0.15,3.0,550,0,0
32.0,1,1,48952.0,10,3,2800.0,0,9.51,0.06,8.0,567,1,0
34.0,0,3,97510.0,8,0,15000.0,2,12.73,0.15,10.0,656,1,0
27.0,1,1,54129.0,5,0,4000.0,5,13.99,0.07,7.0,664,0,1
22.0,1,1,95377.0,0,0,7000.0,0,7.68,0.07,3.0,634,0,1
22.0,1,1,63486.0,0,0,10000.0,4,13.87,0.16,4.0,635,0,1
28.0,1,3,48947.0,6,0,10000.0,1,8.49,0.2,8.0,566,0,1
30.0,0,1,53981.0,8,3,15000.0,4,13.24,0.28,7.0,665,0,1
22.0,0,4,73175.0,0,3,18000.0,1,16.32,0.25,4.0,667,0,0
21.0,0,3,53492.0,0,3,7000.0,2,11.46,0.13,2.0,619,0,1
31.0,1,1,23669.0,5,2,7000.0,2,11.01,0.3,8.0,658,0,1
21.0,0,4,44249.0,0,3,4000.0,2,12.99,0.09,4.0,584,0,1
26.0,0,2,61070.0,1,3,18000.0,4,12.66,0.29,6.0,610,0,1
31.0,1,1,116193.0,7,2,10000.0,4,9.99,0.09,6.0,623,1,0
26.0,0,3,84214.0,3,3,10800.0,2,7.51,0.13,4.0,566,0,1
30.0,0,3,36735.0,9,3,7750.0,5,13.87,0.21,9.0,673,0,1
34.0,1,3,85115.0,12,0,14000.0,5,15.92,0.16,6.0,636,1,0
25.0,1,0,15403.0,2,3,2000.0,2,11.89,0.13,4.0,608,0,1
23.0,1,1,39881.0,0,3,10000.0,1,8.49,0.25,3.0,614,0,1
33.0,1,1,54974.0,8,3,6800.0,1,11.22,0.12,6.0,627,0,1
25.0,1,3,59575.0,4,3,4800.0,3,14.96,0.08,2.0,665,0,1
24.0,1,3,82141.0,2,0,10000.0,4,9.99,0.12,2.0,616,0,1
27.0,0,0,49213.0,4,3,12000.0,3,12.69,0.24,8.0,659,0,0
27.0,1,4,61222.0,3,0,12000.0,3,6.62,0.2,9.0,658,1,0
28.0,1,1,49331.0,4,3,5000.0,5,10.82,0.1,10.0,685,1,0
26.0,1,1,37824.0,0,3,8000.0,2,14.27,0.21,3.0,653,0,1
29.0,1,1,51550.0,5,3,3000.0,3,12.41,0.06,5.0,709,1,0
28.0,1,1,53883.0,5,3,5000.0,2,12.99,0.09,5.0,615,0,1
23.0,0,1,114961.0,1,3,20000.0,0,14.59,0.17,2.0,654,0,1
24.0,1,3,36794.0,3,3,8000.0,2,10.57,0.22,3.0,537,0,1
22.0,0,0,38048.0,0,3,5000.0,3,10.62,0.13,4.0,621,1,0
27.0,1,0,86016.0,0,3,8400.0,1,12.61,0.1,10.0,625,0,0
23.0,1,1,85262.0,0,3,3500.0,1,5.42,0.04,3.0,679,0,0
27.0,0,0,108247.0,2,0,4941.0,1,12.51,0.05,6.0,670,0,0
24.0,1,0,26109.0,5,2,7508.0,1,12.66,0.29,3.0,613,0,0
22.0,0,1,57005.0,0,3,18000.0,0,10.71,0.32,3.0,554,0,1
21.0,1,3,18176.0,0,3,3000.0,3,13.43,0.17,3.0,635,0,1
24.0,1,1,21414.0,3,3,1000.0,5,11.49,0.05,3.0,619,1,0
22.0,0,0,43218.0,1,3,6500.0,2,15.95,0.15,2.0,640,0,1
27.0,0,1,41404.0,7,3,3200.0,4,11.99,0.08,9.0,668,1,0
34.0,0,3,44371.0,11,3,3600.0,5,13.49,0.08,7.0,581,1,0
25.0,0,3,63508.0,0,3,12000.0,3,12.21,0.19,4.0,597,1,0
25.0,0,4,39427.0,0,3,4800.0,1,7.14,0.12,3.0,674,1,0
28.0,0,3,142574.0,5,3,3099.0,3,13.39,0.02,6.0,595,0,1
23.0,1,0,111357.0,0,3,10000.0,5,11.71,0.09,4.0,668,1,0
24.0,1,1,78479.0,2,3,5000.0,4,7.9,0.06,3.0,658,0,0
27.0,1,0,28837.0,4,2,5000.0,3,11.48,0.17,8.0,622,1,0
24.0,1,3,47279.0,0,3,4200.0,3,6.76,0.09,4.0,608,0,0
24.0,1,0,45207.0,3,3,8379.0,3,12.07,0.19,3.0,676,0,1
26.0,1,3,72650.0,3,3,20000.0,2,10.08,0.28,4.0,606,0,1
24.0,0,3,41187.0,5,3,7800.0,4,16.49,0.19,4.0,649,0,1
26.0,1,3,81363.0,4,0,10400.0,3,8.9,0.13,4.0,624,1,0
30.0,1,2,41814.0,3,3,8000.0,3,7.9,0.19,5.0,656,0,1
32.0,0,0,16631.0,11,3,3800.0,4,7.29,0.23,9.0,497,0,1
23.0,1,3,74201.0,0,3,2500.0,0,7.49,0.03,3.0,643,1,0
37.0,0,3,143942.0,16,0,5169.0,4,10.91,0.04,10.0,617,1,0
23.0,0,1,55004.0,3,0,14500.0,1,13.48,0.26,2.0,634,1,0
22.0,1,0,124091.0,1,0,6000.0,3,11.01,0.05,4.0,528,1,0
29.0,1,4,65537.0,8,3,18000.0,1,10.99,0.27,6.0,674,0,1
23.0,0,1,50166.0,0,3,4200.0,1,14.54,0.08,3.0,622,1,0
24.0,0,4,61174.0,3,3,7200.0,0,12.84,0.12,3.0,609,0,0
22.0,1,3,42319.0,0,3,1094.0,0,15.66,0.03,3.0,573,0,1
26.0,0,0,59304.0,0,3,6000.0,3,14.59,0.1,3.0,663,0,1
27.0,0,3,69272.0,6,3,7000.0,1,11.71,0.1,8.0,676,1,0
22.0,1,1,84984.0,0,3,9000.0,1,11.01,0.11,2.0,667,0,0
22.0,1,1,37190.0,0,3,3500.0,5,14.22,0.09,4.0,591,0,1
29.0,0,3,14588.0,8,3,2144.0,3,10.79,0.15,7.0,576,0,1
31.0,1,3,94535.0,9,0,20000.0,2,14.26,0.21,10.0,612,0,1
27.0,0,0,73314.0,5,3,4800.0,4,13.35,0.07,9.0,685,1,0
29.0,0,4,32921.0,8,3,6000.0,2,14.84,0.18,7.0,642,0,1
24.0,1,4,62103.0,0,3,10000.0,0,17.19,0.16,2.0,630,0,1
22.0,0,0,58944.0,0,0,3000.0,0,11.01,0.05,2.0,530,1,0
30.0,0,3,94428.0,8,3,7000.0,4,6.54,0.07,5.0,622,1,0
22.0,1,1,44077.0,0,3,12200.0,4,11.49,0.28,3.0,679,0,1
33.0,0,1,66846.0,9,3,18000.0,1,10.34,0.27,8.0,611,0,1
28.0,0,3,80123.0,6,3,10000.0,0,15.7,0.12,5.0,627,0,1
33.0,1,4,43910.0,5,3,6000.0,5,13.49,0.14,6.0,678,0,1
23.0,1,3,77528.0,5,0,3500.0,3,7.9,0.05,3.0,659,0,1
26.0,1,0,32473.0,4,0,8500.0,4,13.23,0.26,3.0,589,1,0
30.0,0,0,44061.0,8,2,10000.0,3,12.69,0.23,10.0,642,0,0
34.0,0,1,41252.0,11,3,11200.0,5,12.21,0.27,9.0,652,0,1
22.0,1,1,79926.0,0,3,11750.0,0,17.14,0.15,2.0,616,0,1
26.0,0,3,73002.0,4,0,7875.0,1,7.66,0.11,3.0,592,1,0
27.0,0,0,66204.0,6,0,9000.0,0,6.04,0.14,5.0,615,1,0
34.0,0,3,79392.0,10,0,12300.0,0,11.01,0.15,10.0,712,0,0
27.0,0,1,34594.0,5,3,9809.0,3,7.52,0.28,5.0,642,0,1
30.0,0,4,79221.0,9,3,12000.0,4,11.49,0.15,7.0,733,1,0
21.0,1,3,23504.0,0,0,3500.0,0,14.61,0.15,3.0,646,0,1
32.0,1,0,46778.0,12,3,6350.0,0,5.79,0.14,8.0,661,1,0
23.0,0,1,26437.0,2,3,7500.0,3,7.14,0.28,4.0,565,0,1
34.0,0,1,30909.0,10,3,10000.0,3,7.29,0.32,9.0,646,0,1
29.0,1,1,63448.0,4,3,2000.0,0,13.72,0.03,6.0,650,1,0
24.0,0,4,118627.0,0,0,13200.0,0,15.28,0.11,3.0,668,0,1
24.0,1,4,60126.0,2,0,2500.0,3,11.01,0.04,2.0,680,0,1
24.0,0,0,51120.0,0,3,10600.0,4,13.16,0.21,4.0,637,0,0
30.0,1,3,40437.0,7,0,6000.0,0,8.49,0.15,8.0,634,0,0
27.0,1,0,156761.0,4,0,12800.0,5,14.84,0.08,7.0,579,0,1
35.0,1,0,44401.0,12,0,3000.0,4,11.86,0.07,8.0,628,1,0
21.0,1,3,21078.0,0,3,1500.0,0,18.64,0.07,2.0,580,0,1
23.0,0,4,69454.0,4,0,9250.0,4,5.99,0.13,4.0,671,0,0
23.0,0,4,31126.0,0,3,1800.0,3,12.69,0.06,3.0,571,0,1
33.0,0,1,42259.0,14,3,4000.0,5,10.25,0.09,9.0,606,1,0
21.0,1,1,53822.0,0,3,10000.0,4,14.74,0.19,4.0,642,0,0
23.0,0,4,28791.0,4,3,8000.0,0,11.01,0.28,4.0,630,0,1
24.0,1,3,101355.0,0,0,16000.0,0,16.07,0.16,4.0,651,0,1
26.0,1,3,94501.0,1,3,12000.0,0,16.44,0.13,5.0,583,0,1
21.0,1,0,37287.0,0,3,3000.0,4,9.62,0.08,4.0,628,0,0
26.0,1,0,11250.0,8,3,3500.0,1,7.29,0.31,3.0,661,0,1
31.0,1,0,38255.0,9,3,2473.0,1,8.25,0.06,8.0,676,0,0
37.0,0,3,160816.0,13,3,9000.0,3,13.85,0.06,12.0,675,1,0
35.0,1,3,76220.0,11,0,17914.0,3,16.87,0.24,10.0,618,0,1
30.0,1,3,29682.0,10,3,5000.0,3,11.01,0.17,8.0,593,0,1
31.0,0,1,18884.0,8,3,4000.0,5,11.49,0.21,6.0,635,0,1
27.0,0,4,88669.0,2,0,10500.0,2,11.83,0.12,6.0,676,0,1
38.0,1,0,78263.0,14,3,20000.0,0,11.11,0.26,13.0,693,0,1
25.0,0,0,77829.0,2,0,14000.0,0,14.89,0.18,3.0,668,0,1
28.0,1,0,38864.0,7,3,8500.0,3,16.07,0.22,10.0,670,0,1
25.0,0,0,23747.0,1,3,4000.0,1,19.03,0.17,4.0,571,0,1
24.0,1,0,64211.0,0,3,17000.0,2,11.01,0.26,3.0,649,0,1
23.0,0,1,130858.0,1,0,4000.0,0,11.01,0.03,2.0,567,0,1
29.0,0,0,51643.0,8,3,15000.0,4,14.25,0.29,9.0,511,0,1
22.0,1,4,36260.0,0,3,2800.0,1,7.43,0.08,4.0,667,1,0
24.0,1,4,61400.0,1,3,10000.0,0,7.29,0.16,4.0,662,1,0
30.0,0,1,35674.0,5,3,10000.0,0,15.8,0.28,10.0,732,0,1
27.0,1,2,62806.0,5,3,3000.0,3,14.96,0.05,7.0,667,0,1
22.0,1,4,79093.0,0,3,10000.0,0,10.0,0.13,2.0,591,1,0
27.0,1,4,38032.0,4,3,4000.0,3,10.44,0.11,6.0,639,1,0
25.0,0,1,58491.0,0,3,7500.0,3,13.06,0.13,3.0,667,1,0
21.0,1,4,24419.0,0,3,3000.0,4,10.99,0.12,2.0,621,0,1
30.0,0,1,100638.0,9,0,5851.0,5,10.33,0.06,8.0,690,1,0
29.0,0,3,86807.0,5,0,8000.0,3,8.49,0.09,10.0,594,0,1
24.0,1,0,29992.0,0,3,5600.0,3,12.73,0.19,4.0,627,1,0
26.0,1,3,47976.0,4,3,3000.0,1,11.01,0.06,2.0,589,0,1
34.0,1,1,49138.0,9,3,15000.0,0,14.38,0.31,6.0,640,0,1
25.0,1,0,49567.0,1,0,8000.0,2,5.79,0.16,2.0,646,1,0
22.0,0,0,60835.0,1,3,3000.0,4,10.99,0.05,3.0,588,0,0
35.0,0,4,13767.0,16,3,2500.0,1,14.84,0.18,5.0,669,0,1
24.0,1,1,48781.0,1,0,10000.0,1,6.6,0.2,4.0,626,0,0
27.0,1,1,34733.0,7,3,8626.0,1,14.03,0.25,7.0,644,0,1
28.0,0,3,43353.0,4,3,13250.0,1,10.65,0.31,7.0,619,0,1
23.0,0,3,41691.0,3,3,11500.0,0,11.49,0.28,2.0,559,0,1
36.0,1,0,83900.0,15,3,2000.0,3,8.04,0.02,12.0,603,0,0
29.0,0,1,89451.0,5,3,1993.0,0,7.54,0.02,7.0,683,0,0
24.0,0,3,27248.0,3,3,3000.0,4,10.33,0.11,2.0,589,1,0
33.0,1,1,41684.0,9,0,2500.0,4,14.65,0.06,8.0,654,0,0
30.0,0,3,61022.0,8,3,6533.0,5,10.43,0.11,5.0,629,1,0
22.0,0,0,20953.0,0,3,1000.0,1,13.48,0.05,4.0,665,1,0
27.0,1,1,71693.0,8,3,3000.0,3,8.41,0.04,9.0,664,0,1
25.0,1,1,41971.0,4,3,10000.0,1,13.79,0.24,2.0,625,0,1
31.0,1,1,51431.0,8,3,5000.0,1,12.71,0.1,8.0,680,0,1
24.0,0,4,95755.0,2,3,2100.0,3,9.91,0.02,4.0,670,0,1
23.0,1,3,45180.0,0,2,6000.0,1,8.9,0.13,3.0,637,1,0
23.0,1,0,61200.0,0,3,4900.0,1,8.49,0.08,3.0,555,1,0
24.0,1,0,75270.0,0,0,6200.0,4,11.01,0.08,2.0,599,1,0
31.0,1,1,80385.0,8,3,10500.0,2,12.69,0.13,10.0,597,1,0
24.0,1,1,48259.0,1,3,15098.0,3,15.63,0.31,3.0,571,0,1
25.0,0,3,75181.0,4,3,21000.0,3,16.32,0.28,4.0,546,0,1
24.0,0,1,38584.0,5,3,1279.0,1,9.47,0.03,2.0,711,0,0
30.0,1,1,78855.0,8,3,16000.0,4,12.56,0.2,8.0,674,0,0
23.0,1,4,40489.0,0,3,8950.0,1,13.22,0.22,3.0,662,0,1
22.0,1,1,83301.0,0,3,12000.0,5,10.08,0.14,4.0,626,1,0
29.0,1,4,56721.0,3,0,11000.0,1,12.99,0.19,6.0,637,0,1
26.0,0,3,48501.0,3,3,6000.0,4,12.42,0.12,3.0,654,0,1
29.0,1,1,112553.0,5,3,10000.0,2,11.14,0.09,8.0,637,1,0
24.0,0,4,61369.0,2,0,18650.0,1,9.91,0.3,3.0,601,1,0
28.0,1,1,84940.0,6,3,3727.0,1,11.2,0.04,6.0,636,0,1
25.0,0,0,41507.0,6,3,3600.0,5,16.02,0.09,3.0,706,0,1
31.0,1,0,60963.0,9,0,2001.0,3,5.47,0.03,8.0,673,0,1
22.0,1,1,115033.0,0,0,12000.0,0,10.99,0.1,4.0,569,1,0
28.0,0,3,120597.0,6,0,12000.0,2,7.88,0.1,8.0,535,1,0
22.0,1,3,35960.0,0,3,3000.0,0,13.3,0.08,2.0,637,0,1
31.0,1,1,70798.0,10,0,3625.0,1,6.17,0.05,5.0,498,1,0
24.0,0,0,117496.0,0,0,22000.0,0,12.68,0.19,3.0,699,1,0
31.0,0,4,25424.0,11,2,7000.0,3,9.21,0.28,5.0,629,0,0
26.0,1,1,91064.0,4,0,12500.0,2,5.99,0.14,2.0,588,0,0
26.0,0,3,63401.0,4,2,10000.0,4,8.9,0.16,3.0,571,1,0
25.0,0,0,71874.0,2,3,3468.0,1,14.12,0.05,2.0,595,0,1
22.0,1,3,91172.0,4,3,6000.0,1,11.01,0.07,2.0,528,0,1
25.0,0,3,117218.0,5,0,9404.0,5,7.06,0.08,3.0,584,1,0
34.0,0,3,53894.0,10,0,9003.0,5,15.18,0.17,7.0,650,0,1
27.0,1,0,122146.0,1,3,11200.0,0,10.99,0.09,6.0,682,0,0
22.0,0,4,38588.0,2,3,4800.0,5,10.37,0.12,4.0,614,1,0
29.0,0,0,90793.0,5,3,5400.0,4,14.79,0.06,5.0,662,1,0
25.0,1,4,42998.0,4,3,3500.0,3,7.64,0.08,5.0,682,1,0
24.0,1,4,38084.0,6,0,9000.0,4,14.84,0.24,4.0,662,0,1
26.0,1,3,127148.0,6,3,12100.0,0,11.01,0.1,3.0,624,1,0
31.0,0,3,66853.0,10,3,11000.0,3,10.16,0.16,9.0,674,1,0
23.0,0,1,34520.0,3,3,1500.0,4,14.17,0.04,4.0,666,1,0
